fecha_venta,producto_id,categoria_producto,cantidad_vendida,precio_venta_unitario,cliente_id,canal_venta
2024-11-22,P10,hilo,260,18.61,C117,online
2023-11-29,P6,botón,7,18.91,C22,tienda física
2023-11-20,P5,botón,249,2.27,C76,distribuidor
2024-01-18,P4,tela,38,6.71,C26,distribuidor
2024-05-21,P11,cierres,27,8.4,C64,distribuidor
2025-03-14,P6,botón,234,29.51,C160,distribuidor
2024-04-22,P6,botón,196,7.46,C171,tienda física
2024-07-11,P11,cierres,270,9.1,C187,online
2025-04-22,P1,tela,228,1.8,C93,distribuidor
2023-07-31,P14,encaje,73,10.83,C171,distribuidor
2023-11-30,P11,cierres,295,29.24,C74,online
2024-12-04,P9,hilo,239,22.15,C132,distribuidor
2024-05-13,P5,botón,211,14.04,C67,tienda física
2024-03-21,P7,botón,151,14.52,C87,online
2025-01-03,P1,tela,222,18.9,C50,online
2024-02-25,P10,hilo,279,22.83,C192,tienda física
2023-07-05,P3,tela,211,0.51,C154,tienda física
2023-11-26,P11,cierres,200,27.51,C85,tienda física
2025-03-17,P1,tela,59,14.96,C194,tienda física
2025-04-10,P3,tela,202,24.7,C196,online
2024-03-18,P12,cierres,62,21.74,C99,tienda física
2023-09-17,P5,botón,18,18.0,C131,tienda física
2024-10-15,P4,tela,212,13.97,C116,distribuidor
2024-07-28,P2,tela,213,23.62,C159,online
2024-11-26,P8,hilo,234,24.26,C156,distribuidor
2024-01-14,P5,botón,46,27.81,C83,online
2025-05-26,P9,hilo,229,22.52,C162,distribuidor
2024-10-31,P3,tela,187,3.41,C82,tienda física
2023-09-14,P10,hilo,84,18.5,C103,online
2024-12-18,P13,encaje,76,18.95,C175,distribuidor
2024-04-02,P6,botón,178,5.88,C100,tienda física
2023-07-18,P1,tela,53,6.76,C131,tienda física
2023-09-13,P12,cierres,113,23.78,C124,distribuidor
2023-06-25,P12,cierres,204,4.97,C198,distribuidor
2024-05-08,P10,hilo,244,11.05,C132,online
2023-09-02,P14,encaje,87,19.83,C46,tienda física
2025-05-11,P2,tela,88,14.58,C152,distribuidor
2024-06-08,P11,cierres,49,9.22,C58,online
2024-07-06,P5,botón,260,17.73,C13,tienda física
2023-12-21,P4,tela,227,20.46,C166,online
2024-02-27,P2,tela,187,24.58,C165,tienda física
2025-04-29,P9,hilo,139,15.54,C125,tienda física
2024-05-13,P13,encaje,136,20.59,C177,distribuidor
2025-05-06,P2,tela,277,24.4,C73,tienda física
2025-05-09,P2,tela,177,7.72,C53,online
2023-08-26,P8,hilo,274,2.98,C71,online
2024-09-11,P10,hilo,114,19.63,C58,tienda física
2024-12-19,P5,botón,185,22.08,C140,online
2024-08-02,P14,encaje,112,27.34,C59,tienda física
2023-08-03,P8,hilo,251,25.24,C104,distribuidor
2025-04-05,P1,tela,248,24.76,C57,tienda física
2023-07-15,P3,tela,169,9.98,C60,distribuidor
2023-11-13,P12,cierres,193,6.51,C185,online
2024-09-28,P7,botón,162,29.87,C148,tienda física
2024-04-05,P11,cierres,47,8.15,C38,tienda física
2023-06-28,P7,botón,253,24.42,C68,tienda física
2025-05-23,P4,tela,227,7.9,C171,tienda física
2024-10-13,P10,hilo,250,5.2,C54,online
2024-06-28,P10,hilo,107,12.88,C53,distribuidor
2024-04-04,P2,tela,237,21.18,C88,distribuidor
2024-05-22,P12,cierres,249,24.82,C81,tienda física
2024-10-08,P11,cierres,34,5.15,C80,tienda física
2024-11-15,P4,tela,117,21.48,C118,distribuidor
2024-03-24,P14,encaje,260,11.5,C184,tienda física
2024-07-14,P2,tela,147,17.97,C179,online
2024-09-03,P5,botón,239,27.45,C78,distribuidor
2025-03-06,P4,tela,185,11.68,C177,tienda física
2024-06-04,P2,tela,103,2.36,C153,distribuidor
2023-11-27,P7,botón,279,4.82,C180,online
2024-09-13,P6,botón,112,26.61,C187,tienda física
2025-03-13,P10,hilo,18,5.0,C29,distribuidor
2024-05-04,P3,tela,86,5.93,C35,tienda física
2025-01-19,P4,tela,140,2.25,C14,tienda física
2024-01-26,P1,tela,257,26.18,C97,distribuidor
2025-01-18,P12,cierres,19,6.74,C45,tienda física
2024-01-27,P5,botón,113,22.92,C50,online
2023-08-31,P6,botón,202,18.04,C48,tienda física
2024-04-02,P2,tela,6,24.51,C108,online
2024-05-08,P13,encaje,35,22.14,C14,tienda física
2024-06-09,P8,hilo,142,21.37,C74,distribuidor
2023-09-23,P8,hilo,28,20.0,C29,online
2023-08-25,P2,tela,1,18.42,C89,online
2023-08-21,P3,tela,232,21.81,C84,online
2024-12-22,P10,hilo,144,27.15,C58,distribuidor
2025-03-05,P8,hilo,278,20.26,C112,distribuidor
2023-09-28,P7,botón,254,1.86,C42,tienda física
2023-07-31,P3,tela,159,1.56,C146,tienda física
2024-11-07,P14,encaje,61,6.58,C165,tienda física
2023-11-25,P8,hilo,81,15.45,C194,distribuidor
2024-11-30,P13,encaje,42,26.48,C165,distribuidor
2023-08-08,P9,hilo,82,15.62,C92,online
2023-09-08,P12,cierres,209,28.83,C67,tienda física
2023-07-01,P13,encaje,154,9.41,C19,online
2023-09-14,P2,tela,215,18.82,C57,distribuidor
2025-04-17,P1,tela,154,2.25,C199,tienda física
2025-02-08,P4,tela,194,5.76,C132,online
2025-04-21,P12,cierres,153,20.99,C61,online
2024-08-19,P14,encaje,53,11.13,C114,online
2024-06-05,P4,tela,181,25.13,C178,distribuidor
2025-04-12,P3,tela,11,19.15,C200,online
2023-08-19,P3,tela,184,16.24,C98,distribuidor
2025-05-31,P13,encaje,232,16.64,C135,online
2024-07-17,P8,hilo,14,1.11,C17,distribuidor
2024-09-09,P12,cierres,11,16.36,C36,tienda física
2023-11-28,P9,hilo,219,17.42,C85,tienda física
2024-06-06,P3,tela,66,29.05,C65,distribuidor
2023-08-13,P3,tela,52,1.04,C161,distribuidor
2025-04-27,P9,hilo,68,25.15,C154,tienda física
2025-05-18,P13,encaje,198,20.35,C12,tienda física
2024-12-18,P1,tela,14,12.72,C106,tienda física
2023-10-23,P13,encaje,208,8.92,C138,tienda física
2024-09-08,P10,hilo,83,13.95,C187,distribuidor
2024-10-03,P7,botón,86,12.75,C100,distribuidor
2025-03-15,P5,botón,70,2.54,C71,distribuidor
2023-12-31,P9,hilo,166,22.45,C118,online
2024-02-16,P6,botón,150,13.61,C153,online
2023-07-26,P14,encaje,224,29.85,C49,distribuidor
2024-02-01,P12,cierres,298,18.34,C76,distribuidor
2023-07-26,P11,cierres,292,15.38,C178,online
2023-08-02,P10,hilo,268,18.07,C92,tienda física
2024-07-23,P6,botón,213,18.36,C64,tienda física
2024-03-20,P7,botón,98,1.76,C76,tienda física
2024-10-28,P4,tela,269,18.17,C108,tienda física
2024-09-28,P11,cierres,7,16.47,C66,online
2023-11-20,P10,hilo,167,21.55,C107,tienda física
2023-10-20,P9,hilo,177,19.26,C173,distribuidor
2024-07-29,P4,tela,149,6.97,C190,tienda física
2024-07-15,P8,hilo,280,19.1,C103,online
2024-08-06,P12,cierres,190,2.44,C77,tienda física
2024-10-05,P14,encaje,254,8.94,C139,distribuidor
2023-06-23,P8,hilo,228,13.84,C106,online
2025-01-03,P6,botón,50,3.28,C102,online
2024-01-24,P8,hilo,193,10.78,C153,distribuidor
2024-10-28,P8,hilo,43,0.53,C196,online
2024-11-27,P9,hilo,139,9.04,C48,tienda física
2024-05-28,P14,encaje,153,18.99,C34,distribuidor
2025-03-14,P11,cierres,176,29.43,C37,tienda física
2024-09-04,P7,botón,39,23.51,C125,tienda física
2023-12-28,P1,tela,244,21.44,C68,online
2023-09-23,P5,botón,228,20.77,C190,distribuidor
2024-11-29,P6,botón,121,13.69,C168,tienda física
2025-02-25,P7,botón,23,9.08,C54,distribuidor
2024-10-02,P10,hilo,221,28.32,C15,distribuidor
2025-03-03,P6,botón,118,16.12,C155,online
2024-11-12,P8,hilo,187,3.23,C44,distribuidor
2024-12-02,P14,encaje,43,1.33,C183,online
2025-01-29,P4,tela,157,12.37,C5,distribuidor
2025-01-08,P6,botón,272,2.68,C193,distribuidor
2024-12-16,P12,cierres,63,22.33,C42,distribuidor
2024-02-07,P14,encaje,269,10.5,C95,tienda física
2024-07-14,P1,tela,202,10.93,C71,online
2023-09-11,P3,tela,298,21.43,C180,distribuidor
2025-04-28,P1,tela,51,16.11,C40,tienda física
2024-11-28,P2,tela,186,18.69,C97,distribuidor
2024-08-07,P14,encaje,270,13.75,C99,online
2025-04-22,P8,hilo,41,10.73,C143,online
2023-10-27,P11,cierres,285,14.88,C78,tienda física
2025-04-24,P9,hilo,195,19.68,C96,distribuidor
2025-01-02,P4,tela,29,7.3,C82,online
2024-05-26,P9,hilo,139,11.95,C55,online
2023-10-31,P10,hilo,35,22.37,C41,tienda física
2024-01-07,P6,botón,102,12.18,C93,tienda física
2023-09-12,P5,botón,243,11.23,C20,online
2025-05-05,P13,encaje,250,14.43,C132,online
2025-03-02,P4,tela,297,17.17,C151,tienda física
2025-04-09,P12,cierres,30,5.39,C156,tienda física
2023-08-05,P6,botón,99,18.95,C163,online
2024-05-23,P5,botón,89,25.63,C73,online
2023-09-28,P8,hilo,57,28.63,C37,online
2024-02-27,P8,hilo,65,24.01,C71,distribuidor
2024-01-05,P13,encaje,70,15.83,C154,tienda física
2024-01-24,P3,tela,295,12.35,C54,online
2024-09-07,P8,hilo,11,3.22,C98,online
2024-02-28,P5,botón,181,1.92,C48,online
2024-09-21,P8,hilo,20,13.85,C50,tienda física
2023-09-25,P2,tela,36,22.52,C153,online
2023-12-03,P8,hilo,300,18.22,C27,tienda física
2023-09-12,P1,tela,175,1.16,C138,online
2023-12-29,P9,hilo,2,8.64,C18,distribuidor
2024-07-20,P11,cierres,280,21.45,C81,online
2024-05-27,P11,cierres,8,20.28,C21,distribuidor
2023-10-11,P11,cierres,185,8.59,C152,online
2023-12-03,P4,tela,214,11.9,C189,distribuidor
2024-05-21,P8,hilo,154,0.98,C59,online
2024-03-25,P13,encaje,237,9.37,C75,tienda física
2024-11-06,P9,hilo,9,10.06,C121,online
2024-12-04,P11,cierres,134,21.66,C78,distribuidor
2025-04-22,P14,encaje,187,26.88,C145,tienda física
2024-03-08,P5,botón,292,3.07,C79,online
2024-06-09,P11,cierres,114,7.05,C47,online
2025-01-23,P10,hilo,246,7.72,C14,online
2025-04-30,P9,hilo,223,18.4,C133,tienda física
2024-07-21,P11,cierres,254,20.02,C79,online
2023-09-06,P8,hilo,217,28.97,C16,tienda física
2023-07-06,P6,botón,206,18.19,C42,online
2023-11-01,P7,botón,243,6.65,C50,tienda física
2024-12-21,P8,hilo,6,6.57,C78,tienda física
2025-04-22,P12,cierres,35,5.49,C123,online
2023-08-21,P5,botón,108,4.39,C111,distribuidor
2024-06-27,P13,encaje,23,23.0,C122,online
2024-03-22,P3,tela,119,26.71,C11,online
2024-05-26,P4,tela,214,3.94,C76,distribuidor
2023-06-27,P6,botón,149,23.89,C21,distribuidor
2023-06-28,P5,botón,234,24.77,C158,online
2025-05-13,P4,tela,52,25.43,C71,distribuidor
2024-05-02,P5,botón,254,17.47,C136,distribuidor
2024-01-04,P1,tela,76,28.64,C49,tienda física
2024-04-13,P5,botón,294,16.04,C184,distribuidor
2023-12-18,P14,encaje,13,25.05,C12,online
2025-04-17,P3,tela,124,28.43,C75,distribuidor
2024-11-16,P9,hilo,265,5.46,C75,tienda física
2023-10-03,P14,encaje,195,6.84,C114,tienda física
2025-02-19,P1,tela,159,0.41,C1,distribuidor
2023-12-15,P6,botón,258,7.87,C23,online
2024-01-19,P5,botón,219,14.88,C13,online
2025-05-06,P5,botón,179,8.93,C73,online
2024-09-28,P4,tela,185,6.11,C138,tienda física
2023-12-05,P1,tela,175,0.6,C66,online
2025-02-23,P10,hilo,45,0.79,C164,distribuidor
2023-09-20,P5,botón,132,6.54,C193,tienda física
2024-10-25,P9,hilo,138,3.99,C39,distribuidor
2024-06-30,P14,encaje,187,27.78,C64,online
2025-05-22,P6,botón,289,1.16,C175,tienda física
2024-02-07,P13,encaje,48,9.03,C28,online
2023-11-30,P10,hilo,13,26.52,C123,online
2024-11-24,P2,tela,99,22.24,C144,tienda física
2024-11-05,P4,tela,44,5.49,C64,online
2024-04-11,P12,cierres,45,0.85,C118,tienda física
2024-06-09,P3,tela,87,7.58,C93,tienda física
2024-05-07,P13,encaje,106,0.41,C122,tienda física
2024-07-30,P4,tela,211,29.5,C33,tienda física
2024-01-12,P5,botón,1,7.69,C74,online
2024-12-18,P14,encaje,109,13.74,C53,online
2024-06-15,P10,hilo,187,29.6,C81,distribuidor
2023-11-12,P4,tela,211,23.55,C200,distribuidor
2023-11-05,P12,cierres,3,7.14,C79,tienda física
2023-12-02,P11,cierres,212,20.36,C54,tienda física
2024-07-16,P5,botón,167,8.67,C115,distribuidor
2024-04-21,P6,botón,242,4.33,C74,tienda física
2024-12-30,P14,encaje,157,10.93,C175,distribuidor
2023-09-23,P7,botón,160,28.76,C47,distribuidor
2024-09-30,P10,hilo,52,14.09,C162,tienda física
2024-07-07,P13,encaje,59,1.21,C199,distribuidor
2025-04-29,P4,tela,148,18.11,C91,distribuidor
2023-11-17,P14,encaje,226,27.61,C6,tienda física
2024-07-07,P10,hilo,25,14.12,C77,tienda física
2024-09-11,P8,hilo,84,21.67,C178,distribuidor
2023-09-12,P14,encaje,44,3.31,C5,online
2023-09-04,P14,encaje,47,4.96,C30,tienda física
2025-03-28,P2,tela,56,27.27,C157,tienda física
2024-06-28,P6,botón,16,0.82,C192,online
2023-08-02,P5,botón,243,14.65,C105,online
2023-08-21,P8,hilo,240,7.64,C138,tienda física
2024-03-29,P5,botón,85,6.99,C95,distribuidor
2024-07-25,P3,tela,165,8.49,C167,tienda física
2023-08-21,P8,hilo,281,22.4,C82,online
2024-08-30,P5,botón,50,24.76,C116,distribuidor
2023-12-15,P4,tela,54,29.52,C132,online
2025-05-03,P8,hilo,91,17.01,C139,online
2024-04-02,P14,encaje,95,21.38,C124,tienda física
2024-09-17,P7,botón,163,16.88,C22,online
2025-02-09,P3,tela,228,6.59,C128,distribuidor
2024-02-22,P8,hilo,212,27.72,C191,distribuidor
2023-07-25,P6,botón,203,2.66,C117,online
2023-09-26,P1,tela,170,7.69,C23,online
2023-12-10,P1,tela,55,27.04,C17,online
2024-03-09,P14,encaje,270,11.47,C37,distribuidor
2023-08-11,P5,botón,221,29.38,C200,distribuidor
2023-09-01,P9,hilo,49,28.06,C86,distribuidor
2024-09-03,P5,botón,169,27.08,C107,distribuidor
2024-08-21,P1,tela,267,18.34,C12,distribuidor
2023-12-10,P7,botón,24,8.73,C185,distribuidor
2025-03-04,P14,encaje,33,7.46,C133,tienda física
2024-02-19,P11,cierres,285,21.21,C154,tienda física
2025-04-17,P8,hilo,173,6.62,C198,tienda física
2024-08-26,P4,tela,154,26.78,C90,online
2025-05-18,P4,tela,14,26.35,C32,distribuidor
2023-09-23,P11,cierres,269,27.96,C194,online
2024-11-27,P1,tela,196,26.53,C8,tienda física
2024-01-08,P12,cierres,223,7.52,C149,tienda física
2023-07-26,P1,tela,93,8.38,C195,distribuidor
2024-09-02,P14,encaje,47,2.24,C76,tienda física
2024-11-06,P5,botón,225,16.23,C66,distribuidor
2025-03-24,P12,cierres,279,3.81,C37,online
2024-05-27,P3,tela,208,12.93,C88,tienda física
2024-07-13,P10,hilo,67,11.02,C79,online
2024-11-25,P11,cierres,182,21.02,C82,distribuidor
2025-05-15,P11,cierres,176,20.94,C20,distribuidor
2025-03-19,P3,tela,136,27.56,C66,online
2024-03-14,P6,botón,134,13.34,C183,distribuidor
2024-10-29,P14,encaje,72,5.18,C25,online
2025-05-08,P13,encaje,42,13.85,C150,tienda física
2024-11-25,P9,hilo,74,14.4,C161,distribuidor
2024-07-31,P5,botón,32,25.88,C188,distribuidor
2024-06-16,P6,botón,36,16.27,C49,distribuidor
2024-04-01,P14,encaje,55,7.47,C53,online
2024-08-06,P2,tela,44,15.64,C45,online
2024-08-27,P2,tela,105,1.35,C163,online
2025-04-16,P3,tela,85,0.96,C142,tienda física
2024-12-29,P8,hilo,110,21.83,C143,distribuidor
2024-04-24,P2,tela,245,21.44,C61,online
2023-11-27,P5,botón,249,4.64,C27,online
2024-03-15,P11,cierres,84,17.55,C134,online
2025-05-21,P6,botón,264,9.49,C66,tienda física
2025-01-25,P13,encaje,63,8.64,C199,online
2024-03-28,P12,cierres,254,7.77,C85,distribuidor
2023-10-04,P6,botón,294,5.74,C116,distribuidor
2024-04-05,P9,hilo,206,16.39,C81,online
2023-08-09,P5,botón,16,11.16,C195,online
2023-11-29,P7,botón,75,14.12,C181,distribuidor
2023-10-27,P12,cierres,279,23.45,C42,tienda física
2023-11-12,P8,hilo,286,15.08,C34,distribuidor
2024-05-15,P1,tela,146,15.01,C10,online
2024-05-15,P14,encaje,118,16.88,C87,online
2023-12-14,P7,botón,281,2.87,C200,tienda física
2023-10-01,P11,cierres,298,0.65,C100,online
2024-09-02,P6,botón,41,28.24,C43,distribuidor
2025-01-25,P3,tela,246,2.3,C20,online
2024-05-20,P1,tela,143,20.95,C97,distribuidor
2024-12-04,P5,botón,136,13.22,C119,distribuidor
2024-04-12,P12,cierres,280,17.8,C1,distribuidor
2025-05-09,P11,cierres,147,14.34,C124,online
2025-05-30,P7,botón,146,12.31,C101,distribuidor
2023-11-15,P12,cierres,156,6.11,C80,tienda física
2024-01-29,P8,hilo,252,21.04,C71,tienda física
2024-02-21,P8,hilo,231,16.46,C98,tienda física
2024-11-21,P7,botón,151,4.47,C183,distribuidor
2023-06-28,P1,tela,248,29.03,C116,tienda física
2025-04-04,P10,hilo,147,14.43,C144,tienda física
2024-07-10,P14,encaje,8,8.0,C16,tienda física
2024-02-24,P9,hilo,63,26.35,C171,tienda física
2024-07-13,P2,tela,186,14.17,C76,online
2024-06-27,P6,botón,10,2.26,C143,online
2025-03-19,P2,tela,197,2.79,C158,tienda física
2023-08-19,P14,encaje,120,22.8,C75,distribuidor
2024-06-29,P6,botón,8,4.01,C171,tienda física
2024-09-26,P7,botón,185,22.06,C196,online
2025-04-12,P14,encaje,231,7.04,C91,distribuidor
2023-08-05,P3,tela,204,18.36,C109,tienda física
2023-07-12,P1,tela,236,8.4,C189,distribuidor
2023-12-14,P5,botón,105,17.96,C24,distribuidor
2023-12-19,P2,tela,69,13.17,C144,tienda física
2025-04-11,P5,botón,260,7.16,C49,distribuidor
2024-08-24,P5,botón,6,5.57,C193,online
2024-11-16,P4,tela,145,16.91,C76,distribuidor
2024-08-31,P10,hilo,252,3.79,C160,tienda física
2024-11-07,P4,tela,274,10.72,C32,distribuidor
2025-04-02,P1,tela,17,24.01,C57,tienda física
2023-12-18,P14,encaje,1,25.37,C163,online
2023-07-22,P5,botón,65,9.3,C163,online
2025-03-08,P8,hilo,81,29.9,C103,distribuidor
2024-04-05,P14,encaje,247,19.89,C98,distribuidor
2023-11-12,P12,cierres,79,14.37,C152,distribuidor
2024-08-31,P11,cierres,181,23.15,C162,distribuidor
2024-07-11,P1,tela,189,5.02,C179,tienda física
2025-04-13,P10,hilo,89,14.1,C174,online
2024-03-03,P9,hilo,228,26.66,C188,tienda física
2024-07-01,P5,botón,242,30.0,C39,tienda física
2025-03-31,P7,botón,285,24.9,C82,distribuidor
2023-12-01,P1,tela,90,11.49,C15,online
2024-03-12,P3,tela,209,12.94,C42,tienda física
2023-09-30,P1,tela,86,11.33,C38,online
2024-08-02,P11,cierres,138,24.68,C84,tienda física
2024-07-05,P10,hilo,145,23.86,C8,online
2024-11-01,P12,cierres,97,2.45,C199,distribuidor
2023-12-12,P3,tela,284,17.06,C97,tienda física
2025-05-18,P7,botón,107,17.04,C97,online
2023-12-12,P10,hilo,145,6.93,C172,distribuidor
2024-08-10,P4,tela,121,24.12,C92,tienda física
2023-07-09,P6,botón,184,26.04,C74,tienda física
2024-12-19,P13,encaje,77,3.99,C137,tienda física
2025-05-26,P2,tela,270,10.29,C22,tienda física
2025-02-08,P2,tela,18,28.65,C119,tienda física
2024-01-14,P9,hilo,64,4.63,C95,tienda física
2025-03-23,P5,botón,285,1.74,C77,online
2025-01-13,P9,hilo,14,25.98,C121,distribuidor
2024-05-01,P7,botón,101,19.68,C47,tienda física
2023-12-30,P6,botón,143,29.39,C11,distribuidor
2023-09-08,P10,hilo,92,10.89,C194,tienda física
2023-12-24,P11,cierres,120,17.53,C138,tienda física
2024-04-15,P12,cierres,156,16.37,C135,tienda física
2025-03-24,P7,botón,264,14.83,C167,online
2024-02-18,P8,hilo,252,8.96,C107,online
2023-08-29,P10,hilo,9,29.65,C41,tienda física
2024-06-30,P14,encaje,119,6.32,C19,distribuidor
2023-10-14,P12,cierres,109,7.66,C50,online
2024-05-03,P11,cierres,25,16.45,C4,tienda física
2024-05-31,P4,tela,138,29.47,C108,online
2024-04-01,P1,tela,278,18.2,C92,online
2024-10-27,P1,tela,119,14.2,C188,online
2025-02-22,P4,tela,125,6.63,C152,online
2024-03-17,P10,hilo,30,17.12,C187,distribuidor
2023-10-11,P13,encaje,267,2.79,C147,online
2023-12-17,P4,tela,107,4.48,C19,online
2025-01-01,P2,tela,118,5.67,C23,online
2024-05-01,P9,hilo,233,9.69,C199,distribuidor
2024-11-01,P12,cierres,187,16.1,C41,online
2024-06-17,P4,tela,20,19.39,C32,online
2023-12-14,P12,cierres,254,16.06,C21,distribuidor
2024-03-17,P12,cierres,165,7.7,C20,distribuidor
2023-07-01,P13,encaje,213,23.62,C62,distribuidor
2024-09-02,P14,encaje,82,25.92,C177,tienda física
2023-09-26,P10,hilo,275,1.29,C84,tienda física
2023-12-21,P3,tela,100,22.6,C200,distribuidor
2024-04-06,P8,hilo,179,13.04,C37,tienda física
2025-04-07,P12,cierres,29,24.57,C130,tienda física
2024-01-26,P5,botón,298,12.35,C75,tienda física
2024-04-28,P10,hilo,4,29.99,C12,online
2025-05-14,P6,botón,101,18.5,C43,tienda física
2025-04-12,P13,encaje,226,11.33,C141,distribuidor
2023-06-16,P8,hilo,257,26.47,C125,tienda física
2024-04-13,P9,hilo,246,2.09,C32,tienda física
2023-11-21,P4,tela,117,24.09,C190,distribuidor
2025-04-01,P12,cierres,293,0.66,C58,distribuidor
2024-01-11,P11,cierres,231,12.28,C195,distribuidor
2024-03-03,P10,hilo,32,5.63,C164,distribuidor
2024-01-16,P13,encaje,82,26.65,C173,online
2024-06-24,P1,tela,240,4.05,C90,distribuidor
2025-02-09,P10,hilo,1,19.68,C170,online
2025-01-18,P11,cierres,123,11.33,C134,distribuidor
2024-10-11,P11,cierres,201,26.22,C126,online
2023-07-22,P6,botón,283,6.34,C7,tienda física
2024-03-04,P6,botón,10,13.84,C115,tienda física
2023-09-24,P13,encaje,254,21.61,C97,online
2024-08-28,P14,encaje,63,14.93,C192,distribuidor
2024-03-28,P8,hilo,124,2.37,C52,tienda física
2023-11-26,P11,cierres,183,18.8,C44,distribuidor
2024-09-09,P11,cierres,285,10.14,C48,online
2024-02-27,P1,tela,223,21.18,C73,distribuidor
2024-04-09,P3,tela,157,4.24,C118,online
2024-07-02,P4,tela,177,7.62,C46,distribuidor
2025-01-23,P11,cierres,32,6.37,C8,tienda física
2023-10-15,P10,hilo,185,8.06,C90,tienda física
2023-07-09,P8,hilo,224,28.31,C167,distribuidor
2024-02-26,P5,botón,214,15.37,C104,tienda física
2023-10-29,P8,hilo,292,17.39,C70,online
2025-02-17,P7,botón,181,16.87,C115,tienda física
2024-04-03,P10,hilo,248,19.3,C26,online
2025-02-10,P7,botón,35,5.89,C138,distribuidor
2023-10-03,P11,cierres,295,22.32,C197,tienda física
2025-03-04,P13,encaje,1,9.9,C196,online
2025-03-07,P14,encaje,283,2.55,C112,tienda física
2024-07-28,P8,hilo,209,3.6,C114,tienda física
2025-01-23,P10,hilo,279,4.9,C12,online
2024-10-28,P13,encaje,61,15.48,C16,distribuidor
2024-11-20,P3,tela,300,16.83,C45,online
2024-03-21,P10,hilo,32,2.87,C68,tienda física
2023-06-17,P4,tela,109,5.37,C76,online
2023-08-26,P6,botón,98,11.56,C157,online
2024-07-22,P13,encaje,284,22.61,C167,distribuidor
2024-09-01,P2,tela,206,26.35,C85,tienda física
2024-08-24,P3,tela,110,15.3,C90,tienda física
2025-04-09,P11,cierres,213,26.15,C166,tienda física
2024-12-24,P9,hilo,150,23.25,C99,tienda física
2025-03-04,P9,hilo,278,2.88,C197,distribuidor
2025-01-24,P13,encaje,259,14.18,C16,tienda física
2023-07-31,P2,tela,245,27.72,C184,online
2025-02-14,P12,cierres,294,29.92,C161,tienda física
2023-12-23,P6,botón,108,1.08,C25,tienda física
2024-07-29,P2,tela,284,3.92,C13,tienda física
