producto_id,costo_unitario,precio_venta_unitario,cantidad_vendida,fecha_venta
P6,0.54,7.02,217,2023-12-08
P4,10.61,13.4,155,2024-03-21
P4,15.23,24.75,457,2024-11-08
P4,16.53,18.97,250,2025-05-07
P9,18.63,23.05,494,2024-09-01
P13,19.77,25.85,25,2024-11-22
P7,13.54,27.11,409,2024-04-28
P7,1.24,3.48,340,2023-09-19
P1,4.84,7.41,308,2025-04-22
P1,18.04,27.5,14,2025-03-17
P3,1.66,13.44,202,2024-03-06
P14,7.63,16.67,397,2024-03-21
P5,16.98,19.26,492,2024-07-02
P2,9.67,15.53,473,2024-09-23
P10,16.91,23.02,52,2024-05-15
P10,14.09,24.57,18,2025-04-30
P14,15.04,23.93,486,2024-05-09
P11,19.25,23.15,317,2024-12-26
P1,18.33,26.67,220,2023-12-27
P9,8.49,11.74,279,2024-03-18
P4,4.87,5.58,483,2024-06-17
P5,17.45,20.3,253,2024-03-28
P6,16.68,24.84,381,2023-06-18
P4,17.38,26.52,100,2023-10-26
P4,14.6,29.54,224,2025-04-11
P12,6.92,11.96,421,2025-03-31
P8,0.62,3.05,248,2023-12-11
P7,4.51,6.04,267,2025-01-18
P4,11.31,12.51,140,2024-06-19
P4,16.79,26.69,294,2023-09-29
P4,3.16,11.59,132,2024-11-19
P2,18.77,33.06,497,2024-05-29
P6,19.15,29.72,81,2025-02-25
P11,19.24,26.78,250,2025-04-15
P8,11.48,18.96,352,2024-08-01
P9,13.83,22.33,158,2025-01-23
P14,5.03,15.91,173,2025-03-29
P11,15.85,25.15,339,2023-12-22
P3,15.85,25.81,441,2024-01-08
P5,4.33,7.21,486,2023-11-30
P6,17.33,32.09,89,2023-09-04
P5,6.54,9.01,288,2023-07-22
P12,15.77,19.89,402,2024-07-27
P13,10.56,22.1,295,2024-05-19
P8,13.56,23.25,492,2024-08-04
P8,6.16,12.05,493,2023-07-28
P2,14.64,25.82,129,2024-03-20
P3,6.01,20.2,358,2024-09-24
P6,0.56,5.15,308,2024-01-21
P10,9.92,10.66,430,2023-11-04
P3,4.05,12.36,176,2024-05-07
P6,1.36,2.62,137,2024-01-08
P2,0.66,5.3,403,2025-01-16
P12,2.4,3.36,375,2023-11-23
P3,9.0,16.44,196,2024-05-13
P10,3.35,17.63,460,2023-09-20
P14,6.1,11.65,123,2023-09-30
P6,7.27,8.88,444,2023-07-11
P4,3.45,17.38,219,2024-09-25
P6,7.94,14.98,418,2024-06-01
P12,19.27,24.49,488,2024-03-24
P11,5.45,18.89,70,2025-05-15
P9,7.24,16.92,179,2023-11-02
P4,10.94,25.54,160,2023-08-30
P7,5.12,11.41,81,2023-09-15
P12,10.54,21.32,27,2023-11-23
P2,11.58,24.74,393,2025-02-28
P10,5.22,20.12,446,2024-08-24
P12,2.52,12.28,73,2024-10-13
P1,7.15,10.78,461,2024-06-15
P8,19.16,29.42,279,2024-12-16
P9,3.54,8.4,111,2024-04-01
P12,16.64,25.44,500,2024-10-10
P13,9.3,13.88,70,2024-01-22
P2,4.93,13.22,170,2024-01-17
P1,19.19,21.44,408,2023-10-15
P10,15.03,28.74,179,2024-12-07
P5,3.71,13.05,283,2024-06-10
P2,1.03,4.92,381,2024-09-06
P10,17.6,31.95,76,2024-08-30
P6,4.79,5.44,220,2025-01-29
P11,17.9,28.03,182,2024-02-17
P6,4.46,12.83,291,2023-07-22
P9,13.37,20.32,58,2024-07-04
P6,13.39,26.42,323,2024-04-24
P8,8.55,18.22,197,2024-11-08
P5,1.86,3.93,497,2025-01-14
P5,18.59,20.01,228,2024-07-30
P14,6.44,16.72,8,2023-10-10
P11,18.23,30.98,18,2024-10-20
P12,3.87,5.07,89,2024-02-01
P8,11.24,14.48,310,2023-09-25
P11,18.34,20.69,499,2025-04-16
P2,19.41,31.23,333,2025-04-16
P14,1.04,1.59,151,2024-04-25
P5,16.61,26.84,376,2025-01-24
P4,2.82,15.62,195,2025-05-07
P8,7.53,13.43,476,2025-05-28
P1,9.12,17.18,142,2023-12-13
P2,19.02,19.86,198,2025-02-12
P10,2.04,5.09,349,2024-07-28
P14,16.92,21.21,81,2024-10-11
P13,12.47,19.37,84,2024-02-19
P4,2.02,15.64,56,2024-03-26
P11,17.79,26.11,473,2024-07-03
P9,7.47,20.74,83,2023-11-27
P1,1.01,12.59,296,2024-10-03
P3,6.81,10.18,394,2024-02-17
P14,17.33,30.58,73,2023-12-05
P3,1.98,8.88,271,2023-07-10
P12,5.21,9.47,366,2024-06-15
P12,0.86,3.81,402,2023-07-26
P2,12.43,27.08,365,2024-06-09
P3,10.02,13.8,65,2023-08-19
P8,13.47,14.01,319,2023-08-19
P14,13.6,24.39,274,2024-11-03
P6,10.64,19.41,112,2023-09-08
P3,16.7,31.25,183,2023-11-07
P9,11.68,23.54,338,2023-09-03
P8,3.45,4.31,133,2023-06-28
P8,0.42,13.13,202,2025-04-05
P3,2.65,16.73,344,2025-05-22
P7,14.69,16.71,299,2024-12-09
P2,0.74,3.42,33,2024-09-21
P11,11.58,23.28,190,2024-08-17
P6,0.55,11.45,369,2023-09-29
P11,7.07,22.02,369,2024-09-07
P10,10.68,12.16,322,2023-08-18
P3,12.85,14.3,20,2023-10-16
P9,17.55,28.8,428,2025-04-25
P13,2.98,16.12,60,2024-01-27
P9,7.5,13.64,352,2023-08-06
P11,15.26,29.54,4,2023-09-26
P2,8.81,11.92,117,2024-03-30
P9,16.89,27.28,474,2024-05-02
P14,12.6,22.92,430,2024-12-27
P13,8.15,10.88,469,2023-10-27
P5,5.51,16.24,390,2023-12-26
P9,19.51,23.75,133,2024-08-24
P8,15.61,17.69,371,2023-08-28
P4,18.2,31.89,309,2023-07-24
P12,9.43,24.17,145,2024-04-22
P11,3.26,5.77,217,2024-04-06
P13,2.56,7.3,230,2023-11-14
P5,10.24,19.57,106,2023-07-04
P11,16.11,22.68,268,2025-05-24
P9,19.86,30.13,139,2024-11-20
P9,0.42,2.92,371,2024-06-08
P13,5.57,19.89,464,2023-09-28
P11,17.43,18.3,372,2024-01-09
P13,3.41,8.63,421,2024-04-02
P12,15.99,21.45,184,2025-04-10
P14,12.26,14.28,303,2024-12-06
P2,6.91,10.32,113,2024-12-12
P2,15.2,18.12,442,2023-12-21
P5,4.15,18.22,398,2025-05-27
P7,13.17,21.78,301,2023-10-10
P9,5.52,8.38,130,2024-08-05
P11,4.57,17.19,332,2025-05-01
P1,16.36,19.51,292,2024-11-18
P9,18.22,25.4,482,2024-09-21
P3,4.89,14.57,121,2025-05-26
P3,3.94,17.03,87,2024-09-25
P9,3.15,14.16,409,2024-03-11
P7,8.79,19.64,15,2023-10-21
P13,15.56,24.72,482,2023-08-07
P6,15.3,17.31,143,2024-08-04
P13,10.34,22.08,161,2023-07-14
P5,12.27,17.98,183,2025-01-10
P3,0.94,2.58,491,2024-07-30
P5,1.35,12.94,491,2023-08-14
P12,11.39,20.27,271,2024-08-03
P12,14.21,27.41,444,2024-11-01
P7,5.02,14.08,443,2023-11-21
P12,13.85,25.78,175,2024-08-27
P4,2.31,4.33,220,2025-02-03
P5,16.96,20.57,243,2024-11-15
P9,17.94,30.89,323,2024-02-29
P12,15.3,27.15,225,2024-07-19
P11,16.59,29.39,206,2023-08-14
P2,15.59,29.44,386,2025-05-06
P9,11.94,12.78,406,2023-06-21
P2,18.92,31.88,316,2023-12-21
P13,16.13,20.3,173,2023-06-29
P10,0.61,2.58,23,2023-11-02
P8,11.12,23.74,112,2025-03-30
P12,0.46,5.34,440,2024-12-11
P7,6.67,16.9,47,2024-08-28
P7,10.96,18.03,97,2024-04-01
P14,7.53,8.45,67,2023-11-14
P4,6.35,21.22,492,2024-12-13
P2,6.05,20.23,74,2024-10-15
P13,12.22,15.39,101,2024-06-30
P7,2.5,14.41,109,2024-03-24
P2,8.42,18.16,181,2024-07-10
P13,14.61,19.18,77,2025-01-27
P10,14.13,15.43,185,2023-12-12
P6,15.19,27.36,49,2024-03-23
P2,4.99,6.96,357,2025-01-15
P1,13.43,15.15,444,2025-05-04
P7,8.37,19.96,272,2023-09-28
P8,19.49,26.71,267,2024-07-06
P4,9.19,19.89,495,2024-04-17
P6,18.19,22.05,24,2025-03-13
P12,2.76,16.04,473,2025-05-13
P9,3.37,18.16,131,2025-05-31
P7,16.92,23.84,331,2025-01-17
P1,9.09,18.38,130,2025-01-29
P6,4.25,6.05,410,2024-12-13
P12,12.68,16.04,398,2024-03-15
P4,0.07,2.02,484,2025-05-11
P7,3.72,14.25,211,2024-04-11
P12,17.27,32.01,281,2025-04-06
P10,12.39,19.98,246,2024-06-10
P10,3.05,5.25,384,2024-01-22
P1,18.84,33.34,150,2025-04-27
P6,11.4,17.11,271,2024-08-19
P2,17.77,31.3,438,2025-03-19
P4,6.07,14.33,250,2024-06-16
P1,19.73,24.73,316,2023-12-18
P1,0.1,14.52,7,2024-03-20
P5,15.04,23.7,296,2024-03-07
P9,2.93,17.79,178,2025-02-09
P8,12.17,17.44,265,2025-01-06
P5,3.4,7.77,89,2025-04-30
P2,4.42,13.03,489,2024-01-22
P2,8.09,17.92,150,2025-03-05
P6,2.14,4.77,290,2024-02-22
P5,5.58,9.89,463,2025-03-26
P8,3.84,9.6,354,2024-04-09
P10,17.06,23.38,275,2024-03-18
P4,11.83,15.98,251,2024-02-20
P13,13.79,26.41,101,2024-05-01
P4,13.92,24.29,28,2023-09-16
P10,18.65,23.47,234,2023-09-02
P14,7.24,11.64,80,2024-07-16
P11,9.69,14.76,33,2024-08-31
P7,10.49,24.46,448,2023-07-30
P11,10.33,21.07,95,2025-05-25
P3,18.59,24.87,73,2024-11-14
P9,4.28,7.47,444,2025-03-28
P14,16.39,22.03,431,2023-10-24
P13,8.01,11.99,331,2025-04-25
P8,10.47,14.81,402,2024-04-04
P3,0.61,2.16,106,2024-09-29
P6,15.78,27.36,225,2025-05-04
P6,4.71,7.08,149,2024-10-22
P13,2.86,8.8,372,2024-07-29
P9,18.33,24.24,463,2025-01-24
P4,2.09,5.55,422,2024-07-23
P6,12.08,15.91,426,2024-03-27
P12,0.43,7.01,389,2024-11-15
P7,14.18,28.1,430,2024-12-14
P7,2.29,6.89,484,2023-06-26
P6,17.57,25.56,167,2024-04-03
P2,11.36,26.01,5,2024-12-28
P11,6.41,18.17,182,2024-02-04
P8,8.37,21.11,410,2024-04-08
P14,14.98,20.18,459,2024-02-26
P7,15.32,19.08,259,2025-03-09
P5,6.74,9.99,169,2024-04-13
P9,3.18,4.07,400,2024-03-15
P3,9.03,12.24,385,2025-01-27
P7,12.95,23.39,9,2023-11-05
P1,5.3,11.64,311,2025-04-24
P12,2.5,10.9,213,2024-03-29
P11,14.32,21.15,455,2023-10-02
P12,12.32,19.06,307,2025-04-26
P7,14.47,26.43,185,2025-04-28
P8,1.47,4.83,102,2024-01-24
P3,1.09,11.44,148,2023-10-26
P14,14.99,19.35,78,2023-10-15
P10,11.6,20.36,26,2025-02-18
P7,13.99,24.17,460,2024-03-29
P10,1.97,3.42,271,2024-05-19
P7,0.32,1.74,92,2024-01-22
P10,7.09,8.38,261,2023-07-04
P11,3.46,10.86,68,2024-10-15
P1,15.71,21.23,260,2023-09-30
P6,17.43,21.18,379,2024-09-10
P1,17.21,18.85,187,2024-08-02
P6,0.3,7.44,174,2024-11-10
P9,15.35,23.03,25,2024-04-28
P11,11.26,17.76,31,2024-11-01
P14,12.43,27.1,52,2024-01-04
P5,19.48,30.86,130,2024-09-20
P10,11.36,25.76,338,2025-03-21
P11,9.64,14.58,68,2024-04-10
P9,8.79,14.9,54,2023-09-19
P6,7.0,16.53,23,2025-04-15
P14,4.59,8.79,235,2023-12-30
P9,2.36,15.21,414,2024-05-14
P14,5.54,17.8,173,2024-06-28
P11,17.61,18.27,266,2025-02-25
P7,19.14,31.48,294,2023-07-29
P10,13.52,14.58,361,2024-12-11
P14,16.1,24.87,93,2024-07-15
P3,10.48,16.41,182,2024-02-09
P8,12.6,20.81,398,2023-08-14
P10,2.27,9.7,248,2025-01-23
P8,2.77,11.41,444,2024-10-31
P4,2.61,5.94,56,2023-09-02
P10,10.62,17.64,463,2025-02-17
P4,4.96,6.56,257,2024-12-03
P5,4.46,12.27,261,2025-02-04
P12,6.28,19.38,371,2025-02-24
P13,0.48,4.76,32,2024-08-25
P10,11.02,13.06,132,2023-11-26
P1,9.96,12.11,30,2025-04-07
P5,2.48,6.94,481,2025-03-28
P3,9.54,21.86,73,2025-01-31
P12,18.34,25.7,107,2023-11-09
P10,13.11,21.27,437,2023-06-16
P7,15.38,23.89,131,2024-08-23
P9,8.18,18.0,307,2023-08-19
P2,13.88,23.11,238,2024-08-04
P13,1.68,5.43,81,2023-09-23
P11,5.95,11.1,398,2025-05-05
P5,5.58,19.65,222,2025-05-13
P2,4.67,15.45,32,2025-03-09
P6,4.49,15.41,466,2024-04-13
P9,9.8,16.76,443,2024-04-03
P4,7.03,19.97,73,2025-03-11
P4,18.64,29.39,283,2024-06-10
P13,14.75,19.1,472,2024-05-24
P5,5.86,18.27,380,2024-05-16
P10,19.61,24.84,366,2024-04-26
P6,14.15,26.66,194,2025-01-22
P5,17.2,19.6,295,2023-10-01
P5,5.7,16.26,417,2024-11-15
P11,8.25,20.02,479,2023-11-14
P6,12.02,25.23,21,2024-11-05
P4,6.49,18.16,167,2023-11-07
P3,18.72,27.95,324,2025-01-22
P3,12.39,25.24,384,2023-10-21
P8,0.28,12.99,304,2024-03-08
P7,9.2,15.14,127,2024-03-04
P2,12.21,24.62,304,2024-01-10
P14,7.9,17.83,175,2024-01-04
P5,4.14,16.94,212,2023-07-13
P6,13.8,17.77,84,2023-08-20
P9,4.42,7.57,28,2024-09-10
P1,6.0,9.55,86,2023-08-01
P2,15.01,21.17,306,2024-03-11
P2,12.84,21.72,381,2024-02-26
P5,8.93,14.0,202,2024-03-22
P13,15.87,29.02,496,2025-02-26
P10,14.1,18.14,354,2024-12-13
P9,0.63,13.76,100,2025-01-03
P14,9.64,12.5,68,2023-08-24
P6,12.31,19.66,21,2024-06-06
P2,14.95,28.23,287,2024-12-20
P10,3.59,15.65,176,2024-12-17
P11,14.77,27.14,88,2023-06-18
P3,10.36,23.81,494,2024-10-21
P4,17.9,27.09,352,2025-03-17
P4,4.27,7.97,31,2023-12-13
P4,2.48,7.58,12,2024-09-01
P11,6.42,17.14,489,2025-03-31
P12,12.28,25.88,153,2025-04-17
P13,17.38,30.01,189,2023-07-02
P7,2.99,5.04,455,2023-09-01
P9,2.01,11.26,305,2024-10-19
P11,13.9,15.98,227,2024-06-17
P12,2.89,12.67,363,2024-05-23
P1,3.44,12.05,112,2023-12-23
P14,17.56,25.28,66,2024-08-01
P1,11.23,21.31,206,2024-07-02
P7,10.56,18.54,173,2025-01-13
P11,9.34,14.91,280,2024-04-06
P14,1.16,16.14,424,2025-04-06
P7,10.63,16.11,171,2025-04-12
P6,17.36,30.26,449,2024-05-29
P10,11.88,13.67,322,2024-12-31
P6,15.05,19.05,370,2024-12-14
P1,8.77,9.87,139,2023-12-25
P2,7.72,9.95,23,2023-08-23
P14,13.75,25.13,112,2024-07-10
P2,4.66,15.53,373,2025-04-02
P6,14.36,27.65,105,2024-06-03
P8,6.03,20.94,63,2024-12-08
P13,14.71,15.42,280,2025-02-05
P14,17.1,27.65,263,2024-10-12
P8,4.1,8.51,225,2023-11-05
P9,3.21,14.18,315,2023-07-06
P1,9.58,16.14,211,2023-08-11
P1,5.36,12.4,285,2024-03-21
P4,15.41,26.29,320,2024-09-14
P2,6.05,9.9,433,2025-01-31
P8,10.82,14.35,70,2023-10-07
P8,6.58,9.57,77,2024-01-15
P1,0.9,10.6,369,2025-05-16
P8,3.27,13.91,147,2024-11-28
P7,16.18,31.02,154,2023-08-07
P5,12.44,17.15,116,2024-07-02
P11,11.04,13.76,487,2023-12-23
P10,4.76,9.32,327,2024-05-05
P13,13.42,26.26,147,2023-12-19
P6,0.45,14.0,113,2025-05-28
P2,8.02,15.51,428,2025-03-19
P8,12.81,19.49,435,2023-10-01
P11,13.86,23.11,106,2024-01-11
P2,3.83,15.31,440,2023-06-21
P7,10.63,15.75,345,2024-10-10
P9,17.57,25.05,293,2024-08-15
P8,2.93,5.78,401,2025-01-21
P10,5.7,10.68,474,2024-10-14
P1,10.43,16.38,230,2023-09-03
P2,19.85,24.57,168,2025-04-25
P3,8.82,10.25,198,2024-04-05
P7,2.71,10.24,394,2024-11-10
P13,10.13,15.84,333,2024-12-27
P2,8.85,17.94,76,2023-09-13
P1,15.98,20.64,16,2024-02-29
P3,19.44,32.99,113,2024-12-02
P4,12.62,25.96,11,2024-09-23
P12,9.69,11.83,266,2025-02-07
P12,18.06,24.47,71,2024-01-03
P1,7.05,18.21,295,2025-01-18
P9,11.94,17.27,181,2023-12-07
P8,17.34,23.27,323,2023-09-09
P2,11.58,17.98,168,2023-09-27
P2,7.54,17.27,224,2023-11-01
P8,18.74,28.59,28,2024-10-03
P12,14.89,21.6,45,2024-10-13
P12,14.95,19.77,473,2025-02-02
P4,3.89,14.98,260,2025-03-24
P11,12.24,23.68,177,2024-10-11
P2,18.63,21.5,279,2024-10-08
P2,13.24,22.1,141,2023-07-10
P6,15.64,27.29,382,2024-10-26
P9,1.3,8.44,186,2024-02-13
P6,12.45,25.28,94,2024-03-26
P2,2.25,8.26,15,2024-07-12
P10,10.32,21.23,88,2023-07-14
P14,3.69,10.22,222,2023-07-30
P2,1.44,15.55,216,2025-05-08
P5,9.16,19.38,153,2024-11-24
P2,6.11,14.35,414,2024-05-13
P1,18.96,27.08,407,2024-05-30
P3,13.43,18.47,417,2023-08-01
P9,11.4,22.47,183,2024-02-23
P4,2.14,11.1,130,2024-09-15
P4,19.12,21.95,125,2023-11-01
P11,17.94,26.56,85,2023-11-14
P2,11.22,20.19,438,2025-03-05
P13,2.9,16.49,277,2025-02-27
P8,17.94,29.55,347,2025-02-27
P4,17.79,24.43,9,2025-05-19
P9,4.5,18.98,185,2023-09-24
P12,9.46,21.72,471,2023-12-13
P2,6.74,18.43,207,2024-01-14
P2,15.36,28.2,153,2025-03-15
P9,19.51,25.99,329,2024-07-14
P14,8.86,9.81,93,2025-02-05
P8,17.32,25.4,437,2025-04-08
P5,10.5,19.48,348,2024-02-05
P10,1.71,7.13,137,2023-08-14
P3,6.0,8.46,301,2024-01-13
P13,9.92,11.02,325,2024-10-05
P6,6.06,7.15,276,2024-04-06
P1,16.75,26.32,491,2024-07-06
P1,0.48,10.27,35,2023-08-09
P8,15.31,23.8,497,2024-06-30
P1,7.09,18.6,281,2023-09-08
P8,0.81,11.65,355,2023-08-19
P2,17.32,22.84,474,2025-01-03
P8,17.17,30.36,500,2023-09-15
P8,11.83,12.53,474,2024-08-05
P3,16.95,21.82,268,2025-02-21
P9,1.94,16.51,396,2024-03-30
P11,10.43,14.78,70,2025-05-07
P12,2.33,5.6,487,2024-05-17
P1,7.01,13.0,449,2024-04-22
P14,15.43,25.33,489,2024-12-17
P2,15.06,16.75,270,2024-07-26
P12,4.9,9.7,382,2024-08-02
P5,7.99,16.12,54,2024-01-16
P11,5.78,20.17,83,2024-06-13
P4,13.41,16.9,273,2024-11-07
P14,7.53,12.36,378,2023-11-04
P7,3.23,5.59,456,2025-05-08
P12,12.44,16.26,267,2023-11-14
P3,12.14,26.15,318,2025-02-18
P5,17.17,22.37,75,2024-12-14
P12,16.16,29.63,480,2024-05-20
P12,2.92,13.42,457,2024-02-22
P7,19.39,34.13,86,2025-04-13
P12,15.06,18.32,188,2024-04-08
P14,10.89,21.5,454,2025-03-08
P10,6.67,14.34,210,2023-07-18
P8,12.48,14.07,206,2024-02-12
P8,12.02,19.94,457,2024-08-03
P6,13.95,26.44,266,2024-05-20
P6,13.46,19.71,438,2024-05-28
P8,17.86,28.81,300,2023-12-30
P3,18.7,26.77,136,2025-05-27
P5,1.86,11.64,9,2024-03-30
P13,15.36,17.63,327,2023-09-24
P14,4.65,16.65,487,2024-05-26
P2,14.63,29.23,436,2025-01-23
P7,5.92,15.57,130,2025-03-27
P6,6.03,13.63,417,2023-11-30
P2,1.95,16.44,322,2025-02-17
P2,11.68,18.63,441,2023-12-08
P10,17.83,27.99,95,2024-07-16
P3,13.37,24.46,356,2024-08-08
P11,18.68,19.22,231,2024-06-27
P10,16.8,27.08,82,2025-03-17
P13,17.92,23.34,410,2023-09-29
P11,18.46,21.9,55,2024-10-11
P13,15.01,18.3,265,2023-07-07
P4,11.74,21.79,401,2023-12-17
P2,4.67,7.48,130,2024-12-07
P9,4.51,17.95,171,2024-11-26
P1,4.44,5.7,207,2024-03-19
P13,11.69,21.56,310,2023-12-30
P7,13.91,28.28,480,2025-04-09
P3,3.22,11.6,436,2023-12-29
P3,16.12,28.0,117,2023-10-30
P13,15.5,16.49,482,2024-01-03
P9,3.38,10.35,382,2023-08-15
P1,3.02,11.88,388,2024-09-04
P8,11.84,20.72,194,2024-09-15
P10,12.51,17.44,208,2024-06-05
P9,9.06,12.84,62,2023-07-09
P5,3.14,9.47,430,2023-09-16
P7,14.7,20.07,436,2023-09-20
P3,4.85,17.35,137,2024-11-14
P4,12.92,21.68,380,2023-07-29
P11,11.45,25.1,306,2023-11-28
P11,5.9,14.97,99,2024-08-19
P14,2.88,13.5,231,2023-11-06
P6,12.05,25.91,417,2024-08-29
P5,11.16,16.03,50,2024-11-01
P11,18.29,32.06,358,2025-03-18
P8,19.11,23.73,380,2023-12-29
P2,2.1,11.9,36,2025-02-06
P6,12.48,26.63,30,2024-02-16
P9,9.5,19.45,70,2024-07-10
P11,4.65,8.58,305,2023-07-10
P1,2.96,7.2,247,2024-08-31
P6,5.36,6.91,154,2024-10-28
P10,9.88,18.74,496,2024-10-29
P2,19.78,24.85,475,2024-09-24
P1,15.79,21.71,199,2023-10-07
P3,12.37,18.95,382,2024-10-23
P7,16.16,23.78,198,2023-10-12
P7,12.9,13.56,248,2024-06-03
P14,12.2,13.63,56,2023-08-13
P3,6.88,17.69,284,2025-02-21
P13,4.32,7.9,388,2023-09-18
P3,11.75,14.14,326,2023-10-04
P6,1.22,8.68,498,2025-03-11
P9,1.99,15.84,42,2024-10-13
P6,5.69,16.96,271,2025-05-10
P9,16.71,26.64,439,2023-12-31
P4,9.89,23.7,436,2025-03-10
P3,6.8,11.07,255,2025-03-02
P6,10.88,17.99,300,2024-07-09
P6,1.41,2.59,333,2023-12-31
P4,5.58,8.33,86,2023-09-06
P13,12.19,16.04,392,2023-06-30
P6,6.56,8.31,234,2024-01-11
P11,14.64,24.7,209,2023-10-05
P5,15.28,27.74,231,2025-02-27
P7,13.77,28.5,172,2025-05-16
P4,14.6,21.36,426,2023-10-15
P8,9.38,15.8,80,2025-01-29
P10,18.02,27.96,366,2025-02-10
P9,17.13,26.04,325,2025-01-27
P8,6.0,17.27,32,2024-01-15
P5,9.15,14.26,30,2024-11-04
P10,13.28,15.61,59,2024-01-28
P13,0.5,7.75,61,2024-10-05
P8,13.07,23.1,41,2024-07-15
P3,19.09,31.74,59,2023-08-30
P12,16.12,28.89,244,2024-02-15
P13,15.35,19.74,273,2023-12-19
P11,16.28,18.06,447,2023-08-09
P1,0.16,7.41,173,2024-05-07
P13,0.22,4.34,385,2024-11-02
P11,11.09,25.83,60,2023-07-09
P11,15.07,21.74,122,2024-02-23
P13,17.18,18.94,416,2023-08-27
P9,11.21,25.55,235,2024-01-03
P6,10.53,23.92,409,2024-06-20
P6,0.17,7.69,88,2025-03-17
P2,11.05,17.93,445,2024-05-17
P2,2.11,15.06,377,2024-06-01
P14,17.64,24.69,193,2024-06-16
P11,7.52,14.37,190,2024-05-31
P9,18.99,20.41,472,2024-04-08
P10,5.29,17.54,335,2024-08-03
P7,3.82,8.71,366,2024-03-30
P11,19.35,20.41,349,2024-08-31
P1,8.57,20.82,58,2023-10-25
P13,11.44,18.63,28,2024-03-24
P5,13.54,28.15,94,2023-11-26
P14,9.4,10.14,344,2023-06-18
P8,0.46,4.65,489,2023-07-15
P12,17.88,26.76,21,2024-05-17
P9,11.29,16.23,140,2024-06-26
P3,17.6,18.21,405,2024-10-08
P1,2.29,7.94,78,2024-02-24
P5,7.82,18.16,181,2024-07-14
P6,16.3,24.92,84,2024-12-18
P12,19.53,29.35,18,2024-06-15
P10,15.55,22.0,109,2024-11-04
P8,11.02,18.05,414,2024-01-01
P13,7.78,20.85,309,2024-06-17
P3,0.45,2.7,500,2024-12-06
P6,2.37,14.18,491,2025-01-19
P4,2.6,14.48,340,2024-12-18
P12,5.38,11.75,425,2024-01-17
P10,9.53,22.44,288,2024-03-26
P1,18.25,22.48,341,2024-05-12
P1,0.49,13.17,432,2024-02-08
P6,11.75,19.24,64,2025-02-09
P5,0.46,13.52,490,2024-08-19
P1,3.24,16.38,143,2023-07-19
P13,11.8,19.76,262,2025-03-29
P6,4.02,5.3,92,2024-01-07
P7,9.69,18.44,87,2024-06-27
P1,2.51,8.29,69,2024-08-04
P2,9.52,15.42,307,2025-04-28
P3,11.3,24.9,227,2023-11-11
P4,4.9,8.06,295,2024-06-20
P10,3.53,12.32,459,2023-07-12
P10,3.15,14.58,177,2024-12-06
P14,12.89,27.04,317,2024-01-28
P7,10.56,17.5,99,2024-07-06
P4,18.65,28.15,379,2024-09-19
P3,1.28,4.84,404,2024-10-02
P5,16.98,18.66,362,2024-06-04
P5,0.94,14.17,166,2023-10-22
P1,16.55,21.39,439,2025-02-18
P10,16.91,26.51,95,2024-03-22
P7,13.92,19.27,480,2023-08-11
P10,8.28,18.22,255,2024-08-08
P13,15.57,21.38,416,2025-04-05
P12,6.76,10.93,437,2023-09-22
P7,0.25,3.46,103,2024-02-04
P14,19.84,29.14,374,2024-07-13
P6,13.85,22.18,269,2025-03-27
P7,5.8,12.57,92,2023-10-22
P5,4.25,12.12,271,2023-11-14
P7,7.21,18.13,384,2025-03-05
P6,8.34,11.81,96,2025-01-10
P7,0.35,1.78,185,2025-04-23
P8,16.32,21.44,131,2025-01-11
P4,1.44,10.08,289,2024-09-09
P1,10.77,20.07,101,2025-05-06
P10,4.18,8.13,199,2025-03-13
P8,0.43,4.82,466,2023-12-08
P3,2.0,8.03,333,2023-11-27
P14,5.84,11.45,171,2024-06-24
P8,17.13,26.88,325,2024-04-28
P8,7.53,18.0,487,2024-07-04
P3,8.95,23.79,465,2025-05-14
P12,17.25,21.94,457,2024-07-23
P5,18.16,24.16,412,2024-05-15
P2,15.0,29.94,486,2024-08-28
P5,5.28,13.76,27,2025-05-01
P4,18.56,23.47,187,2025-03-18
P9,5.22,9.13,277,2025-01-26
P14,1.07,11.38,428,2023-06-17
P13,8.78,15.11,129,2025-01-23
P9,2.48,13.7,377,2025-02-18
P14,9.7,14.53,85,2024-08-17
P11,10.53,25.26,263,2024-05-23
P6,15.61,16.77,166,2025-03-13
P7,6.59,18.51,219,2025-03-30
P8,19.3,29.75,316,2025-03-23
P6,3.19,4.31,366,2025-02-11
P13,0.86,3.65,292,2024-05-30
P2,19.44,28.96,155,2024-08-04
P5,18.08,27.28,477,2024-09-02
P3,6.9,9.96,147,2025-02-06
P13,2.68,8.16,197,2024-10-10
P12,17.18,22.9,127,2025-03-10
P7,16.02,21.13,94,2023-11-23
P11,10.82,16.08,333,2023-07-08
P5,13.03,20.08,120,2024-11-06
P6,13.4,14.23,108,2023-08-19
P9,19.94,28.59,308,2025-01-30
P2,18.5,19.65,285,2025-01-30
P11,18.85,23.94,317,2024-01-06
P5,17.03,29.08,442,2024-01-07
P2,5.11,17.37,383,2023-11-27
P12,0.34,9.38,89,2024-02-18
P13,11.59,14.21,217,2023-08-13
P8,1.46,14.99,416,2025-03-03
P13,5.27,18.25,150,2024-02-26
P4,11.61,24.77,497,2024-01-16
P8,8.27,9.62,101,2024-03-11
P7,8.27,22.94,135,2024-04-17
P9,6.56,7.23,74,2025-02-05
